1300002E11Rik	NR_037957	chr16	+	21794346	21806125	21806125	21806125	5	21794346,21795849,21800714,21801280,21802952,	21794446,21795975,21800836,21801356,21806125,
2310065F04Rik	NR_038055	chr11	-	67112460	67120080	67120080	67120080	5	67112460,67114653,67116111,67119756,67120046,	67114117,67115139,67116500,67119914,67120080,
Epb41l4aos	NR_038151	chr18	+	33794891	33795989	33795989	33795989	3	33794891,33795382,33795852,	33795124,33795445,33795989,
D130020L05Rik	NR_038049	chr12	+	101082450	101088927	101088927	101088927	2	101082450,101088041,	101084025,101088927,
4933413J09Rik	NR_038005	chr14	+	26357546	26400456	26400456	26400456	8	26357546,26372970,26373228,26376261,26396036,26396294,26396544,26397872,	26357675,26373067,26373349,26376358,26396133,26396415,26396685,26400456,
1600020E01Rik	NR_037961	chr6	+	86527400	86564449	86564449	86564449	5	86527400,86527890,86532192,86563431,86564275,	86527531,86527974,86532307,86563537,86564449,
1700110I01Rik	NR_038059	chr14	+	3262401	3305831	3305831	3305831	4	3262401,3269900,3270668,3304663,	3262566,3270075,3270862,3305831,
1700110I01Rik	NR_038059	chr14	+	3504099	3544338	3544338	3544338	4	3504099,3511597,3512365,3543170,	3504264,3511772,3512559,3544338,
1700110I01Rik	NR_038059	chr14	+	3743492	3783730	3783730	3783730	4	3743492,3750990,3751758,3782562,	3743657,3751165,3751952,3783730,
Gm11696	NR_038097	chr11	-	109354777	109363654	109363654	109363654	2	109354777,109363105,	109356993,109363654,
Pgap2	NR_111937	chr7	+	102223027	102238564	102238564	102238564	6	102223027,102226421,102236093,102236447,102237121,102237400,	102223150,102226445,102236346,102236542,102237230,102238564,
1700028I16Rik	NR_038042	chr10	+	82812122	82824242	82824242	82824242	3	82812122,82819030,82823516,	82812359,82819123,82824242,
1700023F02Rik	NR_038039	chr10	-	66120608	66124064	66124064	66124064	3	66120608,66121950,66124036,	66120843,66122032,66124064,
E130307A14Rik	NR_038037	chr10	-	39621410	39732007	39732007	39732007	3	39621410,39681472,39731737,	39622727,39681549,39732007,
4930562F07Rik	NR_038031	chr1	-	160074734	160077985	160077985	160077985	3	160074734,160077382,160077928,	160075327,160077490,160077985,
4930562F07Rik	NR_038030	chr1	-	160074734	160077918	160077918	160077918	3	160074734,160077382,160077789,	160075327,160077490,160077918,
Gm16548	NR_037987	chr1	-	164148575	164152217	164152217	164152217	3	164148575,164149319,164151858,	164149132,164149644,164152217,
Six3os1	NR_038085	chr17	-	85601931	85618396	85618396	85618396	4	85601931,85614647,85615593,85618056,	85602686,85614692,85615743,85618396,
9330159M07Rik	NR_037983	chr9	-	88841797	88858870	88858870	88858870	5	88841797,88857813,88858225,88858389,88858808,	88844266,88857871,88858300,88858444,88858870,
9330159M07Rik	NR_037982	chr9	-	88841797	88858801	88858801	88858801	5	88841797,88857813,88858225,88858389,88858702,	88844266,88857871,88858300,88858444,88858801,
Gm16894	NR_037980	chr1	-	40076211	40085851	40085851	40085851	4	40076211,40084966,40085143,40085612,	40076638,40085014,40085287,40085851,
Gm2447	NR_038079	chr3	+	52739723	52776654	52776654	52776654	4	52739723,52771070,52771450,52775213,	52739856,52771203,52771548,52776654,
Platr26	NR_037979	chr2	+	71719416	71730966	71730966	71730966	4	71719416,71723289,71730349,71730708,	71719508,71723496,71730433,71730966,
1700001G11Rik	NR_038077	chr14	-	66295328	66297129	66297129	66297129	3	66295328,66295954,66296808,	66295586,66296144,66297129,
Gm15880	NR_040343	chr7	+	80636016	80644384	80644384	80644384	5	80636016,80636266,80638749,80639561,80641968,	80636110,80636342,80638960,80639648,80644384,
1700125H03Rik	NR_038189	chr8	+	68368458	68372293	68372293	68372293	3	68368458,68369236,68371995,	68368534,68369345,68372293,
Snhg18	NR_038186	chr15	-	32240567	32244662	32244662	32244662	2	32240567,32244381,	32241769,32244662,
4930423M02Rik	NR_038183	chr4	+	5632327	5642284	5642284	5642284	5	5632327,5633035,5638637,5641289,5642052,	5632373,5633205,5638725,5641958,5642284,
4930425K10Rik	NR_038182	chr5	-	67933611	67943081	67943081	67943081	4	67933611,67935511,67938514,67942917,	67933826,67935700,67938687,67943081,
1700125H03Rik	NR_038181	chr8	+	68368458	68375710	68375710	68375710	4	68368458,68369236,68371998,68375433,	68368534,68369345,68372180,68375710,
1700061F12Rik	NR_038180	chr2	+	9189514	9197484	9197484	9197484	4	9189514,9190298,9193430,9197122,	9189647,9190407,9193709,9197484,
2610206C17Rik	NR_038175	chr7	+	84689639	84776549	84776549	84776549	5	84689639,84736994,84764874,84765258,84775214,	84689814,84737139,84764900,84765294,84776549,
4931403G20Rik	NR_038173	chr12	+	69843685	69853671	69853671	69853671	3	69843685,69845364,69852125,	69843743,69845464,69853671,
4931403G20Rik	NR_038172	chr12	+	69843685	69853671	69853671	69853671	4	69843685,69845364,69847639,69852110,	69843743,69845464,69847772,69853671,
1600025M17Rik	NR_038168	chrX	+	56317607	56320664	56320664	56320664	3	56317607,56318939,56320317,	56317746,56319000,56320664,
0610005C13Rik	NR_038165	chr7	-	45567794	45575176	45575176	45575176	4	45567794,45574412,45574607,45575126,	45568379,45574522,45574777,45575176,
Stamos	NR_038162	chr2	-	14070332	14073934	14073934	14073934	2	14070332,14073582,	14070780,14073934,
5730405O15Rik	NR_038158	chrX	+	13042014	13045295	13045295	13045295	3	13042014,13043556,13044603,	13042109,13043656,13045295,
Plut	NR_038157	chr5	-	147228597	147271521	147271521	147271521	6	147228597,147230742,147231201,147239188,147240546,147271219,	147229201,147230847,147231289,147239413,147240664,147271521,
1810044D09Rik	NR_038153	chr6	+	91440986	91441755	91441755	91441755	2	91440986,91441441,	91441158,91441755,
Smkr-ps	NR_040263	chr6	+	29985328	29993531	29993531	29993531	2	29985328,29993007,	29985466,29993531,
1700016P04Rik	NR_038149	chr6	+	13413336	13415996	13415996	13415996	2	13413336,13415781,	13413550,13415996,
1810018F18Rik	NR_038140	chr19	+	58698916	58701323	58701323	58701323	3	58698916,58699081,58699950,	58698944,58699127,58701323,
Tmem132cos	NR_038128	chr5	-	127256859	127281623	127281623	127281623	4	127256859,127267485,127269688,127281537,	127257282,127267567,127269756,127281623,
Tmem132cos	NR_038127	chr5	-	127256859	127281623	127281623	127281623	3	127256859,127267485,127281537,	127257282,127267567,127281623,
4930558J18Rik	NR_037999	chr1	-	57359221	57377544	57377544	57377544	4	57359221,57362565,57375247,57377404,	57360663,57362763,57375519,57377544,
D030040B21Rik	NR_037998	chr1	+	16657551	16662278	16662278	16662278	4	16657551,16660020,16660554,16662020,	16659778,16660228,16660649,16662278,
Gm15972	NR_126066	chr18	-	23750447	23752305	23752305	23752305	3	23750447,23751579,23752244,	23750559,23751823,23752305,
2310015D24Rik	NR_037997	chr16	-	13514130	13520419	13520419	13520419	4	13514130,13519184,13519647,13520327,	13516487,13519522,13519777,13520419,
1500026H17Rik	NR_130956	chr10	+	89686362	89700866	89700866	89700866	3	89686362,89689148,89698162,	89686519,89689322,89700866,
4632404H12Rik	NR_130957	chr3	-	89767510	89773400	89773400	89773400	2	89767510,89772501,	89769562,89773400,
4930567K12Rik	NR_131016	chr7	-	92092205	92119511	92119511	92119511	7	92092205,92094235,92095158,92098657,92103318,92116144,92118984,	92092379,92094433,92095244,92098695,92103476,92116244,92119511,
4930518J21Rik	NR_131020	chr8	-	56465621	56484968	56484968	56484968	3	56465621,56471774,56484776,	56465794,56471982,56484968,
4930579H20Rik	NR_131034	chr10	+	27389865	27397225	27397225	27397225	5	27389865,27392065,27392857,27394086,27396070,	27389935,27392133,27392993,27394173,27397225,
4930591E09Rik	NR_131035	chr10	+	38175773	38181903	38181903	38181903	3	38175773,38181379,38181749,	38175864,38181620,38181903,
2010001A14Rik	NR_131042	chr11	-	57795498	57801467	57801467	57801467	4	57795498,57796025,57796311,57801233,	57795794,57796173,57796397,57801467,
1700116B05Rik	NR_131005	chr16	+	50783408	50784091	50784091	50784091	2	50783408,50783826,	50783557,50784091,
4930428D20Rik	NR_130991	chr16	-	69796140	69800381	69800381	69800381	2	69796140,69800311,	69796610,69800381,
4930555B12Rik	NR_130989	chrX	+	114926988	114928597	114928597	114928597	2	114926988,114928385,	114927056,114928597,
9230117E06Rik	NR_130988	chr16	+	22511479	22517685	22517685	22517685	2	22511479,22517244,	22511539,22517685,
Dynlrb1	NR_111891	chr2	+	155236532	155250277	155250277	155250277	4	155236532,155242734,155247770,155249920,	155236617,155242806,155247938,155250277,
1700026J14Rik	NR_130985	chr6	-	48536581	48537474	48537474	48537474	2	48536581,48536835,	48536736,48537474,
Hmgb4os	NR_130980	chr4	+	128261043	128262990	128262990	128262990	3	128261043,128262595,128262890,	128261273,128262783,128262990,
4930505K13Rik	NR_130979	chr7	+	120156114	120166001	120166001	120166001	3	120156114,120156324,120165658,	120156192,120156450,120166001,
9530062K07Rik	NR_131013	chr6	-	116199409	116207993	116207993	116207993	4	116199409,116202169,116207153,116207901,	116199909,116202258,116207257,116207993,
1700116B05Rik	NR_131006	chr16	+	50783408	50784091	50784091	50784091	2	50783408,50783829,	50783557,50784091,
5430431A17Rik	NR_131001	chr7	+	44484516	44485413	44485413	44485413	2	44484516,44485089,	44484987,44485413,
6030471H07Rik	NR_130998	chr4	-	84042039	84044879	84044879	84044879	2	84042039,84044813,	84042464,84044879,
4930557K07Rik	NR_130997	chr6	-	125010175	125049853	125049853	125049853	4	125010175,125026972,125029127,125049761,	125010394,125026992,125029158,125049853,
4930511A08Rik	NR_130996	chr6	-	94132922	94237442	94237442	94237442	2	94132922,94237359,	94133231,94237442,
4930441H08Rik	NR_130995	chr7	+	71909694	71939191	71939191	71939191	3	71909694,71935164,71939100,	71909953,71935313,71939191,
4930586N03Rik	NR_131052	chr13	+	23313524	23385799	23385799	23385799	4	23313524,23314178,23355788,23385642,	23314025,23314315,23355874,23385799,
5033403F01Rik	NR_131019	chr13	+	38960618	38966297	38966297	38966297	3	38960618,38964467,38965734,	38961222,38964670,38966297,
4930550C17Rik	NR_131023	chr13	-	56222223	56243940	56243940	56243940	5	56222223,56227257,56238077,56240809,56243781,	56223110,56227366,56238225,56240917,56243940,
2510003B16Rik	NR_131048	chr4	+	116123839	116138841	116138841	116138841	3	116123839,116137693,116138705,	116124116,116137828,116138841,
BC055402	NR_037990	chr1	-	57200644	57214996	57214996	57214996	7	57200644,57204528,57206713,57208799,57212405,57213712,57214819,	57202847,57204608,57206899,57209039,57212639,57213896,57214996,
Gm20268	NR_037989	chr1	+	101155767	101175202	101175202	101175202	3	101155767,101168630,101174636,	101156012,101168705,101175202,
Gm16701	NR_037988	chr1	-	166974022	166999730	166999730	166999730	3	166974022,166982409,166999552,	166974733,166982456,166999730,
Plekhd1os	NR_037995	chr12	-	80686374	80692466	80692466	80692466	2	80686374,80692160,	80687007,80692466,
2310043L19Rik	NR_037994	chr1	-	177641541	177642943	177642943	177642943	3	177641541,177642009,177642706,	177641897,177642114,177642943,
B230216N24Rik	NR_037993	chr1	-	98031122	98047793	98047793	98047793	3	98031122,98033115,98047701,	98032108,98033215,98047793,
Gm14204	NR_040358	chr2	-	158598172	158610723	158610723	158610723	3	158598172,158604005,158610527,	158603185,158604176,158610723,
Gm2762	NR_037991	chr13	+	53393688	53455630	53455630	53455630	8	53393688,53394255,53395284,53397898,53432445,53434693,53452517,53454100,	53393730,53394384,53395395,53398033,53432622,53434796,53452629,53455630,
AI506816	NR_038090	chr5	-	23710016	23712667	23712667	23712667	3	23710016,23711115,23712641,	23710408,23711150,23712667,
AV039307	NR_038349	chr2	+	120850655	120866690	120866690	120866690	4	120850655,120863293,120863739,120866329,	120851259,120863418,120863844,120866690,
Gm3143	NR_038348	chr3	-	34709622	34716662	34716662	34716662	4	34709622,34710166,34713966,34716557,	34709929,34710358,34714037,34716662,
Gm3143	NR_038347	chr3	-	34699639	34716662	34716662	34716662	5	34699639,34700818,34701376,34710166,34716557,	34699677,34700942,34701499,34710358,34716662,
Gm13544	NR_040365	chr2	+	58276778	58286902	58286902	58286902	4	58276778,58279553,58281137,58284419,	58276862,58279764,58281299,58286902,
Dlx4os	NR_040279	chr11	+	95145052	95159047	95159047	95159047	3	95145052,95155350,95157761,	95145274,95155505,95159047,
Tbx3os2	NR_040416	chr5	-	119685087	119691218	119691218	119691218	3	119685087,119688223,119691007,	119686054,119688397,119691218,
Gm12504	NR_040414	chr4	+	44121892	44124123	44124123	44124123	1	44121892,	44124123,
BB557941	NR_040356	chr2	-	57127476	57181754	57181754	57181754	3	57127476,57128982,57181654,	57128377,57129080,57181754,
Pcsk2os1	NR_040354	chr2	-	143535475	143547837	143547837	143547837	3	143535475,143542210,143546404,	143538122,143542363,143547837,
E030013I19Rik	NR_040353	chr2	+	12301245	12312315	12312315	12312315	2	12301245,12309886,	12301589,12312315,
5430421F17Rik	NR_040352	chr8	-	25302649	25306270	25306270	25306270	3	25302649,25305625,25306154,	25304733,25305720,25306270,
4930473A02Rik	NR_040348	chr2	-	130543790	130563749	130563749	130563749	9	130543790,130544360,130544935,130552138,130552352,130552841,130557622,130560689,130563653,	130544117,130544558,130545065,130552242,130552435,130552916,130557784,130560923,130563749,
Gm15441	NR_040409	chr3	-	96555767	96566801	96566801	96566801	4	96555767,96557285,96559677,96566698,	96556060,96558397,96559842,96566801,
Gm15417	NR_040404	chr3	+	89394289	89398779	89398779	89398779	2	89394289,89397958,	89394393,89398779,
Gm10785	NR_040389	chr16	+	91688897	91715755	91715755	91715755	6	91688897,91708777,91709834,91710149,91714051,91714816,	91689280,91708890,91709898,91710260,91714150,91715755,
Gm16982	NR_040337	chr7	-	141610065	141613747	141613747	141613747	4	141610065,141612192,141612704,141613616,	141612082,141612246,141613122,141613747,
D330050G23Rik	NR_040336	chr2	+	116900151	116912791	116912791	116912791	3	116900151,116910720,116911377,	116900331,116910836,116912791,
A230108P19Rik	NR_040333	chr2	+	6193250	6321611	6321611	6321611	7	6193250,6245945,6256126,6283366,6312858,6315114,6319971,	6193321,6246030,6256274,6283477,6313201,6315216,6321611,
A930006I01Rik	NR_040332	chr2	-	103338600	103372764	103372764	103372764	3	103338600,103341899,103372616,	103340550,103342030,103372764,
E130215H24Rik	NR_040331	chr2	+	150667493	150668932	150668932	150668932	2	150667493,150668460,	150667957,150668932,
Celrr	NR_038008	chr1	+	121087404	121120975	121120975	121120975	5	121087404,121099038,121113757,121117308,121119857,	121087556,121099087,121113861,121117465,121120975,
A230077H06Rik	NR_040329	chr7	-	40849152	40898324	40898324	40898324	5	40849152,40874133,40874937,40875604,40898198,	40851500,40874259,40875121,40875738,40898324,
E130018N17Rik	NR_040327	chr2	-	168152602	168154513	168154513	168154513	2	168152602,168154353,	168153751,168154513,
1700017J07Rik	NR_040326	chr2	+	168978268	168978906	168978906	168978906	2	168978268,168978726,	168978560,168978906,
A730056A06Rik	NR_040325	chr7	-	73313805	73375774	73375774	73375774	2	73313805,73375516,	73316442,73375774,
Platr14	NR_040322	chr2	+	104559183	104571429	104571429	104571429	4	104559183,104559723,104567860,104571194,	104559206,104559975,104567932,104571429,
Ctcflos	NR_040321	chr2	+	173124748	173133204	173133204	173133204	3	173124748,173129226,173129986,	173124915,173129317,173133204,
2500004C02Rik	NR_040318	chr2	-	153341156	153345810	153345810	153345810	2	153341156,153345620,	153342864,153345810,
A730082K24Rik	NR_040317	chr7	+	114948649	114983967	114983967	114983967	4	114948649,114958026,114973992,114982666,	114948921,114958127,114974133,114983967,
1700065I16Rik	NR_040315	chr15	+	63817187	63819540	63819540	63819540	3	63817187,63818209,63819005,	63817278,63818396,63819540,
Mir9-3hg	NR_040314	chr7	+	79500025	79534403	79534403	79534403	3	79500025,79523916,79531185,	79500250,79523976,79534403,
Mir9-3hg	NR_040313	chr7	+	79500025	79534403	79534403	79534403	3	79500025,79527762,79531185,	79500250,79527869,79534403,
2310069G16Rik	NR_040309	chr15	+	44787762	44805829	44805829	44805829	3	44787762,44788484,44805234,	44787890,44788623,44805829,
Gm14023	NR_040371	chr2	+	129297369	129307826	129307826	129307826	5	129297369,129298763,129305153,129306159,129306470,	129297402,129298837,129305321,129306309,129307826,
Gm19757	NR_040297	chr6	-	105481265	105492668	105492668	105492668	3	105481265,105484967,105492336,	105483750,105485096,105492668,
Gm19434	NR_040296	chr6	+	135188479	135194959	135194959	135194959	5	135188479,135188834,135191131,135192016,135192943,	135188595,135188972,135191297,135192152,135194959,
Gm2061	NR_040305	chr1	-	185447115	185455568	185455568	185455568	3	185447115,185454004,185455035,	185449214,185454133,185455568,
Gm5833	NR_040304	chr1	-	138640094	138682075	138682075	138682075	5	138640094,138653654,138656811,138677815,138681972,	138640580,138653720,138657971,138677930,138682075,
2310040G24Rik	NR_040293	chr6	-	86483375	86488227	86488227	86488227	2	86483375,86488001,	86483699,86488227,
Gm20743	NR_040303	chr1	+	164863120	164871438	164871438	164871438	5	164863120,164864526,164866237,164870137,164870553,	164863475,164864643,164866339,164870266,164871438,
